325,7,16519,16616,1,171
386,7,16519,16616,2,204
337,7,16519,16616,3,169
335,7,16519,16616,4,173
380,7,16519,16616,5,188
390,7,16519,16616,6,178
366,7,16519,16616,7,198
328,7,16519,16616,8,174
337,7,16519,16616,9,171
342,7,16519,16616,10,180
400,7,16519,16616,11,196
445,7,16519,16616,12,188
370,7,16519,16616,13,167
382,7,16519,16616,14,250
340,7,16519,16616,15,180
403,7,16519,16616,16,223
330,7,16519,16616,17,178
374,7,16519,16616,18,194
353,7,16519,16616,19,194
400,7,16519,16616,20,205
371,7,16519,16616,21,178
346,7,16519,16616,22,177
354,7,16519,16616,23,194
384,7,16519,16616,24,188
345,7,16519,16616,25,183
359,7,16519,16616,26,185
336,7,16519,16616,27,173
394,7,16519,16616,28,204
388,7,16519,16616,29,192
348,7,16519,16616,30,196
358,7,16519,16616,31,181
357,7,16519,16616,32,177
349,7,16519,16616,33,194
359,7,16519,16616,34,176
379,7,16519,16616,35,194
420,7,16519,16616,36,240
388,7,16519,16616,37,199
342,7,16519,16616,38,175
433,7,16519,16616,39,189
337,7,16519,16616,40,172
330,7,16519,16616,41,167
349,7,16519,16616,42,176
371,7,16519,16616,43,188
359,7,16519,16616,44,191
401,7,16519,16616,45,187
429,7,16519,16616,46,204
444,7,16519,16616,47,212
590,7,16519,16616,48,342
604,7,16519,16616,49,248
422,7,16519,16616,50,247
444,7,16519,16616,51,231
388,7,16519,16616,52,198
388,7,16519,16616,53,190
351,7,16519,16616,54,180
369,7,16519,16616,55,202
373,7,16519,16616,56,194
413,7,16519,16616,57,194
388,7,16519,16616,58,199
382,7,16519,16616,59,197
353,7,16519,16616,60,183
356,7,16519,16616,61,200
339,7,16519,16616,62,188
432,7,16519,16616,63,213
399,7,16519,16616,64,198
345,7,16519,16616,65,178
365,7,16519,16616,66,188
369,7,16519,16616,67,192
368,7,16519,16616,68,188
350,7,16519,16616,69,175
345,7,16519,16616,70,174
359,7,16519,16616,71,181
406,7,16519,16616,72,193
351,7,16519,16616,73,180
356,7,16519,16616,74,178
352,7,16519,16616,75,186
384,7,16519,16616,76,187
386,7,16519,16616,77,208
367,7,16519,16616,78,195
365,7,16519,16616,79,189
402,7,16519,16616,80,199
354,7,16519,16616,81,192
363,7,16519,16616,82,207
355,7,16519,16616,83,210
385,7,16519,16616,84,216
415,7,16519,16616,85,195
445,7,16519,16616,86,212
395,7,16519,16616,87,203
374,7,16519,16616,88,190
352,7,16519,16616,89,181
361,7,16519,16616,90,183
396,7,16519,16616,91,192
457,7,16519,16616,92,218
383,7,16519,16616,93,198
380,7,16519,16616,94,195
356,7,16519,16616,95,197
371,7,16519,16616,96,189
372,7,16519,16616,97,177
365,7,16519,16616,98,187
361,7,16519,16616,99,186
372,7,16519,16616,100,185
395,7,16519,16616,101,196
381,7,16519,16616,102,195
412,7,16519,16616,103,209
384,7,16519,16616,104,191
363,7,16519,16616,105,192
419,7,16519,16616,106,193
344,7,16519,16616,107,169
411,7,16519,16616,108,204
407,7,16519,16616,109,208
330,7,16519,16616,110,175
358,7,16519,16616,111,190
419,7,16519,16616,112,221
379,7,16519,16616,113,191
381,7,16519,16616,114,199
388,7,16519,16616,115,206
354,7,16519,16616,116,185
357,7,16519,16616,117,184
328,7,16519,16616,118,183
349,7,16519,16616,119,183
358,7,16519,16616,120,186
410,7,16519,16616,121,206
377,7,16519,16616,122,185
346,7,16519,16616,123,175
379,7,16519,16616,124,196
355,7,16519,16616,125,182
379,7,16519,16616,126,191
363,7,16519,16616,127,177
392,7,16519,16616,128,187
394,7,16519,16616,129,187
351,7,16519,16616,130,185
355,7,16519,16616,131,172
384,7,16519,16616,132,190
387,7,16519,16616,133,196
364,7,16519,16616,134,183
349,7,16519,16616,135,185
357,7,16519,16616,136,188
395,7,16519,16616,137,195
371,7,16519,16616,138,201
353,7,16519,16616,139,176
394,7,16519,16616,140,194
341,7,16519,16616,141,170
