Timestamp,Power (mW)
2024-10-31 15:23:32.570539,2519.024390243902
2024-10-31 15:23:32.572665,1896.5853658536582
2024-10-31 15:23:32.574351,1853.6585365853657
2024-10-31 15:23:32.575931,1627.3170731707316
2024-10-31 15:23:32.577612,1736.5853658536582
2024-10-31 15:23:32.579124,1877.0731707317073
2024-10-31 15:23:32.580693,1717.073170731707
2024-10-31 15:23:32.582238,2039.024390243902
2024-10-31 15:23:32.583727,1633.170731707317
2024-10-31 15:23:32.585247,2134.6341463414633
2024-10-31 15:23:32.586783,1678.0487804878046
2024-10-31 15:23:32.588308,1742.4390243902437
2024-10-31 15:23:32.589823,1767.8048780487802
2024-10-31 15:23:32.591294,1771.7073170731705
2024-10-31 15:23:32.592798,1847.8048780487804
2024-10-31 15:23:32.594310,1761.951219512195
2024-10-31 15:23:32.595800,1758.0487804878046
2024-10-31 15:23:32.597384,1748.292682926829
2024-10-31 15:23:32.598893,1877.0731707317073
2024-10-31 15:23:32.600377,1719.0243902439022
2024-10-31 15:23:32.601915,1898.5365853658534
2024-10-31 15:23:32.603470,1857.560975609756
2024-10-31 15:23:32.605043,1761.951219512195
2024-10-31 15:23:32.606551,1732.6829268292681
2024-10-31 15:23:32.608048,1777.5609756097558
2024-10-31 15:23:32.609608,1797.0731707317073
2024-10-31 15:23:32.611090,1761.951219512195
2024-10-31 15:23:32.612624,1758.0487804878046
2024-10-31 15:23:32.614165,1691.7073170731705
2024-10-31 15:23:32.615636,1853.6585365853657
2024-10-31 15:23:32.617156,1701.4634146341461
2024-10-31 15:23:32.618723,1984.390243902439
2024-10-31 15:23:32.620392,1767.8048780487802
2024-10-31 15:23:32.621949,1691.7073170731705
2024-10-31 15:23:32.623423,1861.4634146341461
2024-10-31 15:23:32.624901,1879.0243902439024
2024-10-31 15:23:32.626414,1843.90243902439
2024-10-31 15:23:32.627897,1816.5853658536585
2024-10-31 15:23:32.629472,1902.4390243902435
2024-10-31 15:23:32.630974,1646.8292682926829
