Timestamp,Power (mW)
16:22:00.072935,1873.170731707317
16:22:00.076468,1806.8292682926829
16:22:00.079657,1949.2682926829266
16:22:00.082778,1898.5365853658534
16:22:00.085856,1797.0731707317073
16:22:00.088753,1828.292682926829
16:22:00.091601,1918.0487804878046
16:22:00.094446,1736.5853658536582
16:22:00.097437,1652.6829268292681
16:22:00.100248,1828.292682926829
16:22:00.103289,2148.292682926829
16:22:00.106208,1781.4634146341461
16:22:00.109017,1882.9268292682925
16:22:00.111781,1746.3414634146338
16:22:00.114714,1736.5853658536582
16:22:00.117608,1841.951219512195
16:22:00.120679,2234.1463414634145
16:22:00.123684,1791.2195121951218
16:22:00.126741,1799.0243902439022
16:22:00.129774,1793.170731707317
16:22:00.132715,1728.7804878048778
16:22:00.135840,1867.3170731707316
16:22:00.138708,1746.3414634146338
16:22:00.141623,1957.073170731707
16:22:00.144539,1834.1463414634145
16:22:00.147945,2078.0487804878044
16:22:00.151592,2083.90243902439
16:22:00.154574,1933.6585365853655
16:22:00.157681,1773.6585365853657
16:22:00.160768,1992.1951219512193
16:22:00.163689,1787.3170731707314
16:22:00.166675,1816.5853658536585
16:22:00.169615,1791.2195121951218
16:22:00.172644,2099.5121951219508
16:22:00.175671,1918.0487804878046
16:22:00.178711,1851.7073170731705
16:22:00.181888,1953.170731707317
16:22:00.185087,2132.682926829268
16:22:00.188150,2109.2682926829266
16:22:00.191202,2078.0487804878044
16:22:00.194329,1767.8048780487802
16:22:00.197555,1984.390243902439
16:22:00.200738,1861.4634146341461
16:22:00.203916,1812.6829268292681
16:22:00.207079,1853.6585365853657
16:22:00.210236,1914.1463414634143
16:22:00.213787,2056.585365853658
16:22:00.216848,1912.195121951219
16:22:00.219871,1921.951219512195
16:22:00.222968,1783.4146341463413
16:22:00.227534,1867.3170731707316
16:22:00.230504,1968.7804878048778
16:22:00.233468,1931.7073170731705
16:22:00.236302,1808.7804878048778
16:22:00.239232,1841.951219512195
16:22:00.242104,1992.1951219512193
16:22:00.245115,1802.9268292682925
16:22:00.247977,2001.9512195121947
16:22:00.250914,1853.6585365853657
16:22:00.254304,2013.6585365853655
16:22:00.257709,2097.5609756097556
16:22:00.260596,1982.4390243902437
16:22:00.263407,1851.7073170731705
16:22:00.266221,1637.0731707317073
16:22:00.269275,1822.4390243902437
16:22:00.272015,1834.1463414634145
16:22:00.274725,1797.0731707317073
16:22:00.277387,1717.073170731707
16:22:00.279957,1752.1951219512193
16:22:00.282634,1767.8048780487802
16:22:00.285295,1621.4634146341461
16:22:00.287836,1781.4634146341461
16:22:00.290425,1783.4146341463413
16:22:00.293150,1646.8292682926829
16:22:00.295768,1857.560975609756
16:22:00.298461,1668.292682926829
16:22:00.301315,1761.951219512195
16:22:00.303914,1707.3170731707314
16:22:00.306534,1799.0243902439022
16:22:00.309267,1656.5853658536585
16:22:00.311860,1843.90243902439
16:22:00.314505,1726.8292682926826
16:22:00.317309,1826.341463414634
16:22:00.320159,1806.8292682926829
16:22:00.323756,1902.4390243902435
16:22:00.326702,1490.731707317073
16:22:00.329241,1527.8048780487802
16:22:00.331736,1623.4146341463413
16:22:00.334274,1451.7073170731705
16:22:00.336844,1521.951219512195
16:22:00.339275,1607.8048780487804
16:22:00.341854,1646.8292682926829
16:22:00.344420,1486.8292682926826
16:22:00.346940,1402.9268292682925
16:22:00.349514,1541.4634146341461
16:22:00.351977,1557.0731707317073
16:22:00.354469,1531.7073170731705
16:22:00.357021,1451.7073170731705
16:22:00.359469,1418.5365853658536
16:22:00.361962,1397.0731707317073
16:22:00.364437,1576.5853658536585
16:22:00.366941,1533.6585365853657
16:22:00.369439,1525.8536585365853
16:22:00.371869,1588.2926829268292
16:22:00.374420,1426.341463414634
16:22:00.376982,1541.4634146341461
16:22:00.379405,1617.560975609756
16:22:00.381923,1537.5609756097558
16:22:00.384363,1553.170731707317
16:22:00.386865,1492.6829268292681
16:22:00.389470,1393.170731707317
16:22:00.391958,1541.4634146341461
16:22:00.394441,1537.5609756097558
16:22:00.397021,1525.8536585365853
16:22:00.399594,1422.4390243902437
16:22:00.402107,1533.6585365853657
16:22:00.404602,1562.9268292682925
16:22:00.407179,1516.0975609756094
16:22:00.409734,1418.5365853658536
16:22:00.412177,1480.9756097560974
16:22:00.414730,1541.4634146341461
16:22:00.417226,1541.4634146341461
16:22:00.419715,1613.6585365853657
16:22:00.422228,1451.7073170731705
16:22:00.424779,1397.0731707317073
16:22:00.427333,1576.5853658536585
16:22:00.429895,1531.7073170731705
16:22:00.432352,1490.731707317073
16:22:00.434855,1426.341463414634
16:22:00.437424,1541.4634146341461
16:22:00.439868,1541.4634146341461
16:22:00.442455,1547.3170731707314
16:22:00.445177,1533.6585365853657
16:22:00.447714,1588.2926829268292
16:22:00.450223,1525.8536585365853
16:22:00.452715,1508.292682926829
16:22:00.455260,1397.0731707317073
16:22:00.457754,1531.7073170731705
16:22:00.460226,1582.4390243902437
16:22:00.462808,1537.5609756097558
16:22:00.465338,1436.0975609756097
16:22:00.467754,1496.5853658536582
16:22:00.470332,1738.5365853658534
16:22:00.473003,1508.292682926829
16:22:00.475502,1457.5609756097558
16:22:00.478081,1527.8048780487802
16:22:00.480647,1560.9756097560974
16:22:00.483164,1516.0975609756094
16:22:00.485743,1410.7317073170732
16:22:00.488188,1441.9512195121952
16:22:00.490700,1562.9268292682925
16:22:00.493211,1537.5609756097558
16:22:00.495746,1578.5365853658534
16:22:00.498272,1438.0487804878048
16:22:00.500853,1541.4634146341461
16:22:00.503320,1557.0731707317073
16:22:00.505817,1537.5609756097558
16:22:00.508294,1553.170731707317
16:22:00.510789,1451.7073170731705
16:22:00.513333,1397.0731707317073
16:22:00.515800,1551.2195121951218
16:22:00.518314,1541.4634146341461
16:22:00.520855,1521.951219512195
16:22:00.523278,1496.5853658536582
16:22:00.525849,1406.8292682926829
16:22:00.528273,1397.0731707317073
16:22:00.530773,1531.7073170731705
16:22:00.533412,1547.3170731707314
16:22:00.535881,1508.292682926829
16:22:00.538361,1432.1951219512196
16:22:00.540936,1557.0731707317073
16:22:00.543583,1582.4390243902437
16:22:00.546124,1441.9512195121952
16:22:00.548672,1438.0487804878048
16:22:00.551236,1553.170731707317
16:22:00.553746,1525.8536585365853
16:22:00.556235,1502.4390243902437
16:22:00.558799,1412.6829268292681
16:22:00.561323,1527.8048780487802
16:22:00.565673,1582.4390243902437
16:22:00.568299,1432.1951219512196
16:22:00.570802,1393.170731707317
16:22:00.573360,1541.4634146341461
16:22:00.575810,1596.0975609756097
16:22:00.578316,1508.292682926829
16:22:00.580852,1445.853658536585
16:22:00.583305,1400.9756097560976
16:22:00.585793,1521.951219512195
16:22:00.588266,1578.5365853658534
16:22:00.590767,1527.8048780487802
16:22:00.593253,1518.0487804878046
16:22:00.595708,1562.9268292682925
16:22:00.598217,1422.4390243902437
16:22:00.600723,1391.2195121951218
16:22:00.603323,1652.6829268292681
16:22:00.606165,1537.5609756097558
16:22:00.608719,1531.7073170731705
16:22:00.611217,1506.3414634146338
16:22:00.613828,1387.3170731707316
16:22:00.616263,1397.0731707317073
16:22:00.618738,1521.951219512195
16:22:00.621305,1525.8536585365853
16:22:00.623746,1533.6585365853657
16:22:00.626223,1477.073170731707
16:22:00.628716,1467.3170731707314
16:22:00.631225,1387.3170731707316
16:22:00.633732,1525.8536585365853
16:22:00.636172,1562.9268292682925
16:22:00.638733,1521.951219512195
16:22:00.641242,1525.8536585365853
16:22:00.643821,1512.1951219512193
16:22:00.646387,1525.8536585365853
16:22:00.648960,1482.9268292682925
16:22:00.651382,1453.6585365853655
16:22:00.653917,1391.2195121951218
16:22:00.656345,1387.3170731707316
16:22:00.658814,1516.0975609756094
16:22:00.661427,1527.8048780487802
16:22:00.663877,1521.951219512195
16:22:00.666340,1451.7073170731705
16:22:00.668890,1416.5853658536585
16:22:00.671349,1543.4146341463413
16:22:00.673860,1531.7073170731705
16:22:00.676347,1566.8292682926829
16:22:00.678919,1457.5609756097558
16:22:00.681463,1377.560975609756
16:22:00.683898,1467.3170731707314
16:22:00.686409,1527.8048780487802
16:22:00.688964,1525.8536585365853
16:22:00.691493,1471.2195121951218
16:22:00.694042,1432.1951219512196
16:22:00.696577,1531.7073170731705
16:22:00.699092,1533.6585365853657
16:22:00.701683,1457.5609756097558
16:22:00.704121,1451.7073170731705
16:22:00.706681,1393.170731707317
16:22:00.709273,1537.5609756097558
16:22:00.711737,1553.170731707317
16:22:00.714218,1467.3170731707314
16:22:00.716701,1457.5609756097558
16:22:00.719211,1393.170731707317
16:22:00.721707,1537.5609756097558
16:22:00.724148,1566.8292682926829
16:22:00.726713,1525.8536585365853
16:22:00.729203,1451.7073170731705
16:22:00.731681,1451.7073170731705
16:22:00.734203,1527.8048780487802
16:22:00.736719,1537.5609756097558
16:22:00.739211,1527.8048780487802
16:22:00.741857,1611.7073170731705
16:22:00.744404,1543.4146341463413
16:22:00.746923,1531.7073170731705
16:22:00.749551,1461.4634146341461
16:22:00.752006,1438.0487804878048
16:22:00.754485,1387.3170731707316
16:22:00.757033,1537.5609756097558
16:22:00.759560,1568.7804878048778
16:22:00.762027,1506.3414634146338
16:22:00.764455,1521.951219512195
16:22:00.766996,1410.7317073170732
16:22:00.769490,1521.951219512195
16:22:00.771933,1553.170731707317
16:22:00.774446,1537.5609756097558
16:22:00.776988,1506.3414634146338
16:22:00.779458,1473.170731707317
16:22:00.781988,1393.170731707317
16:22:00.784420,1393.170731707317
16:22:00.786882,1533.6585365853657
16:22:00.789457,1533.6585365853657
16:22:00.791901,1557.0731707317073
16:22:00.794836,2349.2682926829266
